Name,Class,Role,Tier,Score,Trend,Win %,Role %,Pick %,KDA,Ban %,Fighter,Mage,Assassin,Marksman,Tank,Support
Jarvan IV,Tank,JUNGLE,4,49.6,-1.94,0.5017,0.9108,0.034,3.23,0.0031,0,0,0,0,1,0
Jax,Fighter,TOP,5,58.05,1.96,0.5035,0.8613,0.0616,1.71,0.078,1,0,0,0,0,0
Jax,Fighter,JUNGLE,1,29.47,1.99,0.4748,0.122,0.0089,2.1,0.073,1,0,0,0,0,0
Jayce,Fighter,TOP,3,43.53,2.26,0.4751,0.824,0.0321,1.8,0.0046,1,0,0,0,0,0
Jayce,Fighter,MID,2,41.58,3.85,0.5109,0.1564,0.0058,2.25,0.0046,1,0,0,0,0,0
Jhin,Marksman,ADC,6,67.34,2.73,0.5101,0.9714,0.1231,3.04,0.0274,0,0,0,1,0,0
Jinx,Marksman,ADC,4,53.34,-1.86,0.5101,0.9845,0.0859,2.33,0.0076,0,0,0,1,0,0
Kai'Sa,Marksman,ADC,6,94.28,4.09,0.5082,0.959,0.2407,2.55,0.0695,0,0,0,1,0,0
Kalista,Marksman,ADC,1,34.2,-3.18,0.4725,0.9295,0.0419,2.21,0.0214,0,0,0,1,0,0
Karma,Mage,SUPPORT,4,53.16,-1.82,0.4814,0.8392,0.0673,2.71,0.0157,0,1,0,0,0,0
Karthus,Mage,JUNGLE,2,40.22,-0.42,0.487,0.6312,0.026,2.52,0.0324,0,1,0,0,0,0
Karthus,Mage,ADC,2,39.23,-3.04,0.529,0.1815,0.0088,2.27,0.0324,0,1,0,0,0,0
Karthus,Mage,MID,1,34.44,-5.2,0.4772,0.1124,0.0047,2.22,0.0324,0,1,0,0,0,0
Kassadin,Assassin,MID,4,52.32,1.68,0.5017,0.9697,0.0365,2.5,0.0825,0,0,1,0,0,0
Katarina,Assassin,MID,5,66.88,3.35,0.5077,0.9596,0.0743,2.38,0.1097,0,0,1,0,0,0
Kayle,Fighter,TOP,3,43.61,-2.89,0.4877,0.8054,0.0245,1.76,0.0086,1,0,0,0,0,0
Kayle,Fighter,MID,2,38.56,-2.45,0.5007,0.1425,0.0041,2.17,0.0089,1,0,0,0,0,0
Kayn,Fighter,JUNGLE,6,70,-2.84,0.5002,0.976,0.0949,2.48,0.1359,1,0,0,0,0,0
Kennen,Mage,MID,2,42.26,-3.71,0.5131,0.1624,0.0034,2.45,0.0054,0,1,0,0,0,0
Kennen,Mage,TOP,2,41.23,-2.27,0.4786,0.7813,0.0183,1.95,0.0063,0,1,0,0,0,0
Kha'Zix,Assassin,JUNGLE,4,51.91,-2.04,0.5016,0.9843,0.0505,2.6,0.0258,0,0,1,0,0,0
Kindred,Marksman,JUNGLE,4,51.07,-1.06,0.5006,0.9503,0.0516,2.27,0.0592,0,0,0,1,0,0
Kled,Fighter,TOP,4,50.23,-0.64,0.5107,0.8977,0.021,2.32,0.01,1,0,0,0,0,0
Kog'Maw,Marksman,ADC,2,40.38,5.27,0.5254,0.8717,0.019,2.22,0.0047,0,0,0,1,0,0
LeBlanc,Assassin,MID,4,49.64,-1.46,0.4712,0.9331,0.0438,2.77,0.0549,0,0,1,0,0,0
Lee Sin,Fighter,JUNGLE,5,62.88,-9.23,0.469,0.9398,0.0994,2.73,0.0458,1,0,0,0,0,0
Leona,Tank,SUPPORT,4,53.65,-3.53,0.4977,0.985,0.061,2.36,0.0519,0,0,0,0,1,0
Lillia,Fighter,JUNGLE,3,47.21,-0.17,0.5029,0.781,0.0333,2.76,0.0194,1,0,0,0,0,0
Lillia,Fighter,TOP,3,43.55,-2.76,0.501,0.1834,0.0085,2.08,0.0205,1,0,0,0,0,0
Lissandra,Mage,MID,3,42.91,-3.63,0.4814,0.9206,0.0265,2.33,0.0086,0,1,0,0,0,0
Lucian,Marksman,ADC,4,54.33,10.24,0.4951,0.9253,0.1025,2.33,0.0251,0,0,0,1,0,0
Lulu,Support,SUPPORT,6,69.85,-1.5,0.4944,0.971,0.0985,3.01,0.1272,0,0,0,0,0,1
Lux,Mage,SUPPORT,5,66.7,-6.22,0.5022,0.6883,0.0947,2.5,0.0717,0,1,0,0,0,0
Lux,Mage,MID,5,54.96,0.38,0.5019,0.2848,0.0394,2.82,0.0717,0,1,0,0,0,0
Malphite,Tank,TOP,4,52.9,3.63,0.5094,0.7088,0.0294,2.4,0.0208,0,0,0,0,1,0
Malphite,Tank,MID,2,42.25,0.47,0.5078,0.1358,0.0059,2.49,0.0203,0,0,0,0,1,0
Malphite,Tank,SUPPORT,1,31.63,8.01,0.4755,0.1289,0.0061,2.05,0.0202,0,0,0,0,1,0
Malzahar,Mage,MID,4,47.99,-1.22,0.5061,0.9009,0.0274,2.27,0.0285,0,1,0,0,0,0
Maokai,Tank,JUNGLE,4,50.87,-4.72,0.5225,0.3104,0.0258,3.08,0.0421,0,0,0,0,1,0
Maokai,Tank,TOP,4,49.79,-6.81,0.5023,0.289,0.0251,2.28,0.0421,0,0,0,0,1,0
Maokai,Tank,SUPPORT,4,49.13,-5.54,0.5179,0.3905,0.0326,2.39,0.0421,0,0,0,0,1,0
Master Yi,Assassin,JUNGLE,5,66.9,-11.22,0.5107,0.9318,0.074,2.13,0.2164,0,0,1,0,0,0
Miss Fortune,Marksman,ADC,6,80.18,-3.83,0.5237,0.9479,0.1657,2.37,0.1071,0,0,0,1,0,0
Mordekaiser,Fighter,TOP,6,67.33,7.73,0.52,0.8056,0.0745,1.89,0.1115,1,0,0,0,0,0
Mordekaiser,Fighter,JUNGLE,2,41.27,-0.76,0.5151,0.1353,0.0124,2.38,0.1196,1,0,0,0,0,0
Morgana,Mage,SUPPORT,5,66.8,-8.12,0.4949,0.8918,0.0782,2.51,0.2562,0,1,0,0,0,0
Nami,Support,SUPPORT,6,74.39,8.74,0.5256,0.9956,0.1029,3.31,0.0133,0,0,0,0,0,1
Nasus,Fighter,TOP,5,63.48,0.88,0.5181,0.7899,0.0642,2.01,0.0814,1,0,0,0,0,0
Nasus,Fighter,MID,3,44.38,0,0.5192,0.1006,0.0052,2.48,0.0814,1,0,0,0,0,0
Nautilus,Tank,SUPPORT,5,61.25,-3.03,0.4943,0.9785,0.0862,2.28,0.0934,0,0,0,0,1,0
Neeko,Mage,MID,3,45.46,-0.07,0.5076,0.5324,0.019,2.3,0.0054,0,1,0,0,0,0
Neeko,Mage,TOP,3,43.9,-2.56,0.5139,0.1161,0.0032,1.97,0.0056,0,1,0,0,0,0
Neeko,Mage,SUPPORT,2,39.27,3.9,0.5091,0.2678,0.0088,2.14,0.0056,0,1,0,0,0,0
Nidalee,Assassin,JUNGLE,3,47.03,1.28,0.4899,0.8931,0.0371,2.96,0.0305,0,0,1,0,0,0
Nilah,Marksman,ADC,3,43.34,-3.67,0.5228,0.9397,0.031,2.26,0.0688,0,0,0,1,0,0
Nocturne,Assassin,JUNGLE,4,48.42,-0.14,0.5079,0.9334,0.036,2.62,0.0188,0,0,1,0,0,0
Nunu,Tank,JUNGLE,3,46.28,1.48,0.4995,0.8716,0.0299,2.95,0.0102,0,0,0,0,1,0
Olaf,Fighter,TOP,4,50.67,-0.56,0.5198,0.73,0.0263,1.81,0.0211,1,0,0,0,0,0
Olaf,Fighter,JUNGLE,1,32.44,-5.65,0.4841,0.2458,0.008,2.35,0.0211,1,0,0,0,0,0
Orianna,Mage,MID,3,46.91,0.15,0.5,0.9161,0.0216,2.7,0.0018,0,1,0,0,0,0
Ornn,Tank,TOP,5,62.21,3.78,0.5119,0.9247,0.0624,2.35,0.0103,0,0,0,0,1,0
Pantheon,Fighter,MID,3,47.22,4.43,0.5237,0.2186,0.0132,2.38,0.0148,1,0,0,0,0,0
Pantheon,Fighter,TOP,3,44.79,-5.93,0.4988,0.2446,0.0136,2.12,0.0139,1,0,0,0,0,0
Pantheon,Fighter,JUNGLE,1,36.81,1.75,0.4884,0.2527,0.0148,2.57,0.0139,1,0,0,0,0,0
Pantheon,Fighter,SUPPORT,1,32.74,2.13,0.4666,0.2837,0.0181,1.92,0.0139,1,0,0,0,0,0
Poppy,Tank,TOP,3,43.92,-0.35,0.4987,0.3459,0.0121,2.05,0.0111,0,0,0,0,1,0
Poppy,Tank,JUNGLE,1,37.97,0.01,0.4822,0.5575,0.0209,2.66,0.0111,0,0,0,0,1,0
Pyke,Support,SUPPORT,5,65.82,-0.52,0.4939,0.9366,0.0925,2.23,0.1734,0,0,0,0,0,1
Qiyana,Assassin,MID,3,43.19,-0.46,0.4945,0.7083,0.023,2.08,0.017,0,0,1,0,0,0
Qiyana,Assassin,JUNGLE,1,32.25,2.63,0.4793,0.2437,0.008,2.51,0.017,0,0,1,0,0,0
Quinn,Marksman,TOP,4,48.78,1.86,0.5262,0.8161,0.0132,1.92,0.0063,0,0,0,1,0,0
Rakan,Support,SUPPORT,4,48.6,-0.44,0.4998,0.975,0.0373,2.86,0.0021,0,0,0,0,0,1
Rammus,Tank,JUNGLE,5,59.97,19.08,0.5297,0.8801,0.044,3.18,0.087,0,0,0,0,1,0
Rek'Sai,Fighter,JUNGLE,3,42.47,4.33,0.4996,0.9681,0.0249,2.52,0.0297,1,0,0,0,0,0
Rell,Tank,SUPPORT,3,47.57,-1.32,0.5241,0.9802,0.0225,2.5,0.0042,0,0,0,0,1,0
Renata Glasc,Support,SUPPORT,5,55.05,-0.55,0.5081,0.9903,0.0543,2.74,0.034,0,0,0,0,0,1
Renekton,Fighter,TOP,4,50.64,1.59,0.4874,0.8589,0.048,1.79,0.0313,1,0,0,0,0,0
Renekton,Fighter,MID,2,42.01,-3.87,0.5169,0.1289,0.0067,2.04,0.0313,1,0,0,0,0,0
Rengar,Assassin,JUNGLE,3,45.58,0.34,0.4965,0.8083,0.0368,2.36,0.0669,0,0,1,0,0,0
Rengar,Assassin,TOP,2,41.06,-6.87,0.4938,0.1659,0.0085,1.85,0.0669,0,0,1,0,0,0
Riven,Fighter,TOP,4,50.3,-0.42,0.4937,0.9049,0.041,1.9,0.0158,1,0,0,0,0,0
Rumble,Fighter,MID,4,49.12,1.97,0.5285,0.3831,0.0105,2.73,0.006,1,0,0,0,0,0
Rumble,Fighter,TOP,2,41.9,-1.49,0.4838,0.5112,0.0128,2.16,0.006,1,0,0,0,0,0
Ryze,Mage,MID,1,37.86,-0.75,0.4704,0.8101,0.0211,2.13,0.0014,0,1,0,0,0,0
Ryze,Mage,TOP,1,34.35,-2.79,0.4699,0.1601,0.004,1.73,0.0014,0,1,0,0,0,0
Samira,Marksman,ADC,5,60.86,-0.31,0.5134,0.9784,0.0918,2.33,0.2033,0,0,0,1,0,0
Sejuani,Tank,JUNGLE,5,58.13,2.79,0.51,0.6183,0.0502,3.44,0.0178,0,0,0,0,1,0
Sejuani,Tank,TOP,5,55.23,0.57,0.5195,0.3494,0.0278,2.56,0.0178,0,0,0,0,1,0
Senna,Marksman,SUPPORT,5,55.61,0.25,0.4944,0.9273,0.0687,2.55,0.0288,0,0,0,1,0,0
Seraphine,Mage,SUPPORT,4,49.81,-3.27,0.4966,0.6159,0.0481,2.51,0.0224,0,1,0,0,0,0
Seraphine,Mage,ADC,3,46.05,-0.5,0.5324,0.2674,0.0171,2.91,0.0224,0,1,0,0,0,0
Seraphine,Mage,MID,3,44.59,-0.39,0.5076,0.1129,0.0086,2.77,0.0224,0,1,0,0,0,0
Sett,Fighter,TOP,6,67.93,-1.4,0.5017,0.7438,0.0957,1.71,0.0726,1,0,0,0,0,0
Sett,Fighter,MID,3,47.31,-4.4,0.5247,0.1542,0.0173,2.02,0.0726,1,0,0,0,0,0
Shaco,Assassin,JUNGLE,5,56.71,0.29,0.4975,0.8137,0.0551,2.77,0.144,0,0,1,0,0,0
Shaco,Assassin,SUPPORT,2,38.39,1.46,0.4964,0.1321,0.0094,2.35,0.1534,0,0,1,0,0,0
Shen,Tank,TOP,5,64.33,3.2,0.5216,0.8698,0.0487,3.07,0.0104,0,0,0,0,1,0
Shyvana,Fighter,JUNGLE,4,49.1,-0.05,0.53,0.807,0.0202,2.86,0.0053,1,0,0,0,0,0
Shyvana,Fighter,TOP,3,44.45,-6.82,0.5104,0.1501,0.0037,2.16,0.0055,1,0,0,0,0,0
Singed,Tank,MID,4,48.07,-3.73,0.5331,0.1911,0.0052,2.69,0.0079,0,0,0,0,1,0
Singed,Tank,TOP,4,47.75,-7,0.5085,0.6952,0.0195,2.03,0.0079,0,0,0,0,1,0
Sion,Tank,TOP,3,46.03,-5.35,0.4833,0.8086,0.0391,1.62,0.0074,0,0,0,0,1,0
Sivir,Marksman,ADC,3,46.62,-0.87,0.4927,0.9849,0.0684,2.45,0.0318,0,0,0,1,0,0
Skarner,Fighter,JUNGLE,3,43.54,5.68,0.5222,0.7601,0.0076,2.92,0.0016,1,0,0,0,0,0
Skarner,Fighter,TOP,2,41.65,-2.48,0.4935,0.1952,0.0018,2.33,0.0015,1,0,0,0,0,0
Sona,Support,SUPPORT,4,52.31,-3.04,0.5173,0.9706,0.0384,2.86,0.0038,0,0,0,0,0,1
Soraka,Support,SUPPORT,5,61.74,-4.9,0.5095,0.9586,0.0753,2.8,0.0373,0,0,0,0,0,1
Swain,Mage,MID,4,52.48,0.87,0.5221,0.3852,0.0247,2.68,0.0343,0,1,0,0,0,0
Swain,Mage,SUPPORT,3,47.22,-1.75,0.507,0.443,0.0339,2.35,0.0343,0,1,0,0,0,0
Swain,Mage,ADC,2,42.24,-2.36,0.5271,0.1146,0.0061,2.9,0.0343,0,1,0,0,0,0
Sylas,Mage,MID,6,90.77,8.23,0.4972,0.8946,0.1451,2.17,0.1249,0,1,0,0,0,0
Syndra,Mage,MID,6,81.92,-7.49,0.5126,0.9212,0.1128,2.32,0.1048,0,1,0,0,0,0
Tahm Kench,Support,TOP,4,49.29,-0.9,0.5106,0.5407,0.0147,2.47,0.0078,0,0,0,0,0,1
Tahm Kench,Support,SUPPORT,1,33.88,4.81,0.4793,0.3606,0.0079,2.29,0.0078,0,0,0,0,0,1
Taliyah,Mage,MID,3,44.82,0.99,0.5092,0.4571,0.0152,2.34,0.0109,0,1,0,0,0,0
Taliyah,Mage,JUNGLE,2,38.94,4.2,0.4947,0.4508,0.015,2.7,0.0109,0,1,0,0,0,0
Talon,Assassin,MID,3,45.52,1.44,0.5009,0.5116,0.0246,2.19,0.0161,0,0,1,0,0,0
Talon,Assassin,JUNGLE,2,38.26,5.35,0.4869,0.4638,0.0218,2.47,0.0161,0,0,1,0,0,0
Taric,Support,SUPPORT,4,51.86,3.76,0.5419,0.8785,0.0202,2.85,0.0043,0,0,0,0,0,1
Teemo,Marksman,TOP,4,50.82,-2.42,0.4936,0.7506,0.0409,1.82,0.0682,0,0,0,1,0,0
Thresh,Support,SUPPORT,5,64.77,-6.36,0.4905,0.9813,0.1021,2.64,0.0242,0,0,0,0,0,1
Tristana,Marksman,ADC,5,60.26,1.54,0.5236,0.8699,0.0953,2.45,0.0438,0,0,0,1,0,0
Tristana,Marksman,MID,3,44.29,0,0.5172,0.105,0.0109,2.19,0.0438,0,0,0,1,0,0
Trundle,Fighter,JUNGLE,3,43.12,-4.64,0.4953,0.7494,0.0268,2.71,0.0233,1,0,0,0,0,0
Trundle,Fighter,TOP,2,42,1.1,0.5081,0.2074,0.0072,1.63,0.0233,1,0,0,0,0,0
Tryndamere,Fighter,MID,3,43.77,-6.22,0.5301,0.1076,0.0032,2.1,0.0311,1,0,0,0,0,0
Tryndamere,Fighter,TOP,3,43.28,-4.89,0.4818,0.8248,0.0262,1.78,0.0307,1,0,0,0,0,0
Twisted Fate,Mage,MID,2,38.6,-1.9,0.4724,0.9,0.0199,2.26,0.0011,0,1,0,0,0,0
Twitch,Marksman,ADC,4,51.82,-0.18,0.5144,0.7535,0.067,2.43,0.0802,0,0,0,1,0,0
Udyr,Fighter,JUNGLE,5,63.89,-9.65,0.5241,0.7825,0.0575,2.8,0.1786,1,0,0,0,0,0
Udyr,Fighter,TOP,2,40.89,0.87,0.4846,0.1954,0.0139,1.76,0.1786,1,0,0,0,0,0
Urgot,Fighter,TOP,5,55.72,3.51,0.5343,0.9204,0.031,1.99,0.0127,1,0,0,0,0,0
Varus,Marksman,ADC,3,44.41,-0.6,0.4957,0.7518,0.0595,2.38,0.0128,0,0,0,1,0,0
Varus,Marksman,MID,1,37.04,-0.37,0.4718,0.2224,0.0185,2.06,0.0128,0,0,0,1,0,0
Vayne,Marksman,ADC,3,43.53,-1.48,0.4942,0.7237,0.0607,2.07,0.0859,0,0,0,1,0,0
Vayne,Marksman,TOP,2,40.47,-4.36,0.4847,0.2452,0.0187,1.51,0.0859,0,0,0,1,0,0
Veigar,Mage,MID,4,52.91,3.66,0.5068,0.7416,0.041,2.3,0.0275,0,1,0,0,0,0
Veigar,Mage,ADC,1,35.48,-0.65,0.51,0.1503,0.0065,2.43,0.0275,0,1,0,0,0,0
Vel'Koz,Mage,MID,3,45.39,-0.7,0.5132,0.3294,0.0097,2.65,0.0053,0,1,0,0,0,0
Vel'Koz,Mage,SUPPORT,3,42.66,0.11,0.5094,0.6177,0.0189,2.26,0.0053,0,1,0,0,0,0
Vex,Mage,MID,5,63.49,-0.01,0.5157,0.928,0.0606,2.49,0.0874,0,1,0,0,0,0
Vi,Fighter,JUNGLE,4,48.7,0.57,0.5037,0.9481,0.042,2.5,0.0095,1,0,0,0,0,0
Viego,Assassin,JUNGLE,5,64.59,-4.04,0.4858,0.9446,0.0987,2.46,0.0421,0,0,1,0,0,0
Viktor,Mage,MID,6,68.94,1.96,0.5138,0.9599,0.0817,2.32,0.0577,0,1,0,0,0,0
Vladimir,Mage,MID,4,54.03,-1.86,0.5017,0.7823,0.0435,2.4,0.0793,0,1,0,0,0,0
Vladimir,Mage,TOP,3,43.09,3.96,0.4957,0.1988,0.0108,2.02,0.0793,0,1,0,0,0,0
Volibear,Fighter,JUNGLE,4,48.88,-1.95,0.5182,0.5497,0.027,2.85,0.0183,1,0,0,0,0,0
Volibear,Fighter,TOP,3,44.79,-3.64,0.4973,0.4198,0.0218,1.76,0.0183,1,0,0,0,0,0
Warwick,Fighter,JUNGLE,3,47.66,-3.69,0.4994,0.6433,0.0428,2.26,0.0432,1,0,0,0,0,0
Warwick,Fighter,TOP,2,42.31,-6.19,0.4917,0.3344,0.0152,1.82,0.0432,1,0,0,0,0,0
Wukong,Fighter,TOP,4,48.13,0.76,0.5157,0.3602,0.0122,2.21,0.0107,1,0,0,0,0,0
Wukong,Fighter,JUNGLE,3,43.93,12.27,0.5102,0.5857,0.0191,2.76,0.0107,1,0,0,0,0,0
Xayah,Marksman,ADC,2,40.41,1.27,0.495,0.9813,0.0427,2.41,0.0039,0,0,0,1,0,0
Xerath,Mage,SUPPORT,4,53.51,3.05,0.5378,0.5545,0.0295,2.76,0.0239,0,1,0,0,0,0
Xerath,Mage,MID,4,51.74,0.35,0.5118,0.3999,0.0191,3.31,0.0239,0,1,0,0,0,0
Xin Zhao,Fighter,JUNGLE,1,33.53,-1.59,0.4787,0.8781,0.0169,2.24,0.0025,1,0,0,0,0,0
Yasuo,Fighter,MID,6,73.26,2.14,0.4913,0.6928,0.0979,1.74,0.1909,1,0,0,0,0,0
Yasuo,Fighter,TOP,3,45.43,1.65,0.5,0.1633,0.0215,1.55,0.1909,1,0,0,0,0,0
Yasuo,Fighter,ADC,1,35.02,0.42,0.5057,0.1326,0.0156,2.05,0.1909,1,0,0,0,0,0
Yone,Assassin,MID,6,70.58,1.08,0.5052,0.6056,0.0899,1.92,0.1305,0,0,1,0,0,0
Yone,Assassin,TOP,4,53.15,3.19,0.4915,0.3674,0.0517,1.62,0.1305,0,0,1,0,0,0
Yorick,Fighter,TOP,3,46.83,-2.4,0.502,0.9216,0.0278,1.64,0.0299,1,0,0,0,0,0
Yuumi,Support,SUPPORT,6,91.31,0.59,0.4713,0.9862,0.1154,4.1,0.3671,0,0,0,0,0,1
Zac,Tank,JUNGLE,5,57.64,0.23,0.5167,0.779,0.0427,3.49,0.0361,0,0,0,0,1,0
Zac,Tank,TOP,4,51.02,0.93,0.5271,0.1033,0.0051,2.68,0.0361,0,0,0,0,1,0
Zed,Assassin,MID,6,85.21,3.04,0.5116,0.7512,0.0865,2.33,0.3628,0,0,1,0,0,0
Zed,Assassin,JUNGLE,3,44.99,6.43,0.4963,0.2061,0.0215,2.62,0.3628,0,0,1,0,0,0
Zeri,Marksman,ADC,1,16.34,-6.64,0.4253,0.8887,0.0157,2.03,0.0063,0,0,0,1,0,0
Ziggs,Mage,MID,3,47.56,3.99,0.5115,0.5617,0.0199,2.49,0.0029,0,1,0,0,0,0
Ziggs,Mage,ADC,2,40,5.27,0.5217,0.3486,0.0108,2.58,0.0029,0,1,0,0,0,0
Zilean,Support,SUPPORT,4,50.32,-0.8,0.5121,0.794,0.0306,3.1,0.0219,0,0,0,0,0,1
Zilean,Support,MID,4,49.99,3.29,0.5212,0.1614,0.006,3.46,0.0219,0,0,0,0,0,1
Zoe,Mage,MID,4,48.64,-3.17,0.4958,0.874,0.0306,2.6,0.0165,0,1,0,0,0,0
Zoe,Mage,SUPPORT,1,27.02,-0.45,0.4557,0.1099,0.0035,2.05,0.0163,0,1,0,0,0,0
Zyra,Mage,SUPPORT,4,48.28,-1.73,0.5115,0.9264,0.0371,2.22,0.0236,0,1,0,0,0,0
Aatrox,Fighter,TOP,6,91,0.57,0.4942,0.9432,0.1213,1.85,0.3155,1,0,0,0,0,0
Ahri,Mage,MID,5,61.97,7.76,0.5028,0.9459,0.0677,2.56,0.0249,0,1,0,0,0,0
Akali,Assassin,MID,6,74.9,0.29,0.4838,0.785,0.1025,2.37,0.1763,0,0,1,0,0,0
Akali,Assassin,TOP,3,43.63,-1.39,0.4688,0.2081,0.0277,2.07,0.1763,0,0,1,0,0,0
Akshan,Marksman,MID,3,47.3,-2.26,0.5108,0.6424,0.0235,2.21,0.0452,0,0,0,1,0,0
Akshan,Marksman,TOP,3,41.11,-0.84,0.4954,0.2708,0.0095,1.94,0.0452,0,0,0,1,0,0
Alistar,Tank,SUPPORT,2,40.95,-1.38,0.4884,0.9558,0.0267,2.38,0.0063,0,0,0,0,1,0
Amumu,Tank,SUPPORT,4,49.86,-5.58,0.5109,0.6321,0.0425,2.08,0.0618,0,0,0,0,1,0
Amumu,Tank,JUNGLE,4,49.82,3.07,0.53,0.3576,0.0285,2.68,0.0618,0,0,0,0,1,0
Anivia,Mage,MID,4,51.38,0.47,0.523,0.8024,0.0221,2.66,0.0201,0,1,0,0,0,0
Anivia,Mage,SUPPORT,1,27.59,-4.01,0.4622,0.1488,0.0035,2.2,0.0201,0,1,0,0,0,0
Annie,Mage,MID,2,40.51,-1.9,0.4929,0.7756,0.0133,2.27,0.0048,0,1,0,0,0,0
Annie,Mage,SUPPORT,1,18.51,2.35,0.4269,0.1744,0.0029,1.85,0.0054,0,1,0,0,0,0
Aphelios,Marksman,ADC,1,32.2,-8.18,0.4535,0.9761,0.0656,1.93,0.0109,0,0,0,1,0,0
Ashe,Marksman,ADC,4,51.73,-1.71,0.5031,0.6472,0.0819,2.41,0.0264,0,0,0,1,0,0
Ashe,Marksman,SUPPORT,3,46.97,1.68,0.4943,0.3265,0.0413,2.4,0.0264,0,0,0,1,0,0
Aurelion Sol,Mage,MID,2,39.6,-6.22,0.4957,0.8708,0.0056,2.46,0.0029,0,1,0,0,0,0
Azir,Mage,MID,2,40.25,-2.05,0.4419,0.9381,0.0469,2.01,0.0137,0,1,0,0,0,0
Bard,Support,SUPPORT,3,45.09,-1.92,0.4887,0.9661,0.0324,2.9,0.0056,0,0,0,0,0,1
Bel'Veth,Fighter,JUNGLE,6,70.12,-4.11,0.527,0.9346,0.0665,2.48,0.2933,1,0,0,0,0,0
Blitzcrank,Tank,SUPPORT,6,69.52,-11.01,0.5096,0.8463,0.077,2.42,0.2655,0,0,0,0,1,0
Blitzcrank,Tank,JUNGLE,1,25.08,-17.68,0.4325,0.1352,0.0135,2.25,0.2655,0,0,0,0,1,0
Brand,Mage,SUPPORT,3,46.56,-0.6,0.5124,0.7501,0.0343,1.87,0.0446,0,1,0,0,0,0
Brand,Mage,MID,2,39.75,7.84,0.5032,0.1543,0.0076,2.06,0.0485,0,1,0,0,0,0
Braum,Support,SUPPORT,2,39.01,-1.88,0.4855,0.9853,0.0198,2.56,0.0029,0,0,0,0,0,1
Caitlyn,Marksman,ADC,6,88.6,12.24,0.4984,0.9799,0.1919,2.28,0.172,0,0,0,1,0,0
Camille,Fighter,TOP,5,61.4,1.12,0.5125,0.9501,0.0632,2.02,0.0294,1,0,0,0,0,0
Cassiopeia,Mage,MID,3,43.63,-2.7,0.5051,0.7743,0.0185,2.08,0.0158,0,1,0,0,0,0
Cassiopeia,Mage,TOP,2,40.92,-1.27,0.51,0.1287,0.0032,1.76,0.0159,0,1,0,0,0,0
Cho'Gath,Tank,TOP,3,45.96,-1.13,0.5058,0.6543,0.0169,2.05,0.0068,0,0,0,0,1,0
Cho'Gath,Tank,MID,2,39.78,-3.63,0.5024,0.1898,0.0038,2.36,0.0068,0,0,0,0,1,0
Corki,Marksman,MID,1,36.24,4.83,0.4747,0.9104,0.0118,2.22,0.0018,0,0,0,1,0,0
Darius,Fighter,TOP,6,76.73,0.44,0.504,0.9414,0.0909,1.85,0.2764,1,0,0,0,0,0
Diana,Fighter,JUNGLE,5,56.67,-1.51,0.5112,0.7682,0.0607,2.49,0.0472,1,0,0,0,0,0
Diana,Fighter,MID,3,45.27,-2.26,0.5141,0.2126,0.0164,2.16,0.0472,1,0,0,0,0,0
Dr. Mundo,Marksman,TOP,4,49.54,-0.72,0.5121,0.837,0.0225,2.16,0.0139,0,0,0,1,0,0
Draven,Fighter,ADC,4,53.11,-0.44,0.5072,0.953,0.0671,2.14,0.2564,1,0,0,0,0,0
Ekko,Assassin,JUNGLE,5,60.89,-1.21,0.5081,0.6871,0.0682,2.84,0.06,0,0,1,0,0,0
Ekko,Assassin,MID,4,50.26,-0.96,0.5132,0.2959,0.028,2.37,0.06,0,0,1,0,0,0
Elise,Mage,JUNGLE,4,48.23,-1.17,0.5123,0.9493,0.032,2.87,0.0235,0,1,0,0,0,0
Evelynn,Assassin,JUNGLE,4,52.46,-4.05,0.5054,0.9848,0.0433,3.05,0.0671,0,0,1,0,0,0
Ezreal,Marksman,ADC,5,68.14,1.1,0.4885,0.9577,0.154,2.45,0.0273,0,0,0,1,0,0
Fiddlesticks,Mage,JUNGLE,4,52.59,-2.89,0.5219,0.8775,0.0388,2.8,0.061,0,1,0,0,0,0
Fiora,Fighter,TOP,5,68.86,0.36,0.5076,0.9795,0.0789,1.75,0.1853,1,0,0,0,0,0
Fizz,Assassin,MID,4,52.59,2.03,0.5137,0.951,0.0337,2.45,0.0439,0,0,1,0,0,0
Galio,Tank,MID,4,52.67,-0.32,0.5197,0.8249,0.0276,2.72,0.0045,0,0,0,0,1,0
Galio,Tank,SUPPORT,1,35.78,3.51,0.4981,0.1449,0.0044,2.31,0.0044,0,0,0,0,1,0
Gangplank,Fighter,TOP,4,52.65,0.45,0.4915,0.8474,0.0477,2.02,0.0403,1,0,0,0,0,0
Gangplank,Fighter,MID,3,42.77,-2.26,0.5125,0.1419,0.0081,2.28,0.0403,1,0,0,0,0,0
Garen,Fighter,TOP,5,57.23,-0.03,0.5044,0.8576,0.0547,2.04,0.0248,1,0,0,0,0,0
Gnar,Fighter,TOP,3,44.54,2.5,0.4859,0.9698,0.0281,1.92,0.0055,1,0,0,0,0,0
Gragas,Fighter,TOP,2,39.67,-4.52,0.4628,0.5529,0.0244,2.06,0.0051,1,0,0,0,0,0
Gragas,Fighter,MID,2,38.81,-0.86,0.4923,0.142,0.0062,2.4,0.005,1,0,0,0,0,0
Gragas,Fighter,JUNGLE,1,35.29,0.82,0.4872,0.1993,0.0088,2.87,0.0051,1,0,0,0,0,0
